hello_user,user_age,location,interests,age_group_16-17,age_group_18-24,age_group_25-34,age_group_35-44,age_group_45-54,age_group_nan
80944,784,Loritown,"technology, travel",False,False,True,False,False,False
a4252,484,North Nicholasmouth,"photography, food",False,True,False,False,False,False
17e51,900,Lake Brandi,art,False,False,True,False,False,False
c135e,1024,Moraland,fitness,False,False,True,False,False,False
99428,484,West Johnny,"health, photography",False,True,False,False,False,False
b53a4,1089,South Amber,"lifestyle, finance, sports",False,False,True,False,False,False
b1909,441,Josephfort,"photography, health",False,True,False,False,False,False
cb74e,576,North Ryanmouth,fashion,False,True,False,False,False,False
7563d,1089,East Kaitlynmouth,"photography, technology",False,False,True,False,False,False
b4076,400,Crawfordport,"food, fashion",False,True,False,False,False,False
10981,529,Bowenhaven,"fitness, gaming",False,True,False,False,False,False
f0ed0,676,Jennifertown,"fitness, art",False,False,True,False,False,False
0cf22,784,South Laura,fitness,False,False,True,False,False,False
a906d,256,Atkinsshire,"gaming, technology, fitness",True,False,False,False,False,False
556b0,784,Randymouth,food,False,False,True,False,False,False
fa030,256,Amandachester,"fashion, news",True,False,False,False,False,False
15ddc,676,Lake Jasonchester,gaming,False,False,True,False,False,False
43705,1156,Whitneyfurt,"technology, fashion, finance",False,False,True,False,False,False
8ea60,729,West Krista,"fitness, food",False,False,True,False,False,False
db5c2,784,New Michelleville,"health, sports",False,False,True,False,False,False
0f5f5,841,North Maria,"technology, finance",False,False,True,False,False,False
fdbff,625,Port Angela,news,False,False,True,False,False,False
2d739,1156,Lake Joshuaside,art,False,False,True,False,False,False
d73d4,324,Teresafort,"sports, gaming, health",False,True,False,False,False,False
22ac4,1849,Michaelhaven,lifestyle,False,False,False,True,False,False
b72a9,484,Markfort,"travel, health, gaming",False,True,False,False,False,False
56cf5,1296,Nelsonland,food,False,False,False,True,False,False
840f2,576,Lake Jean,"lifestyle, fashion, health",False,True,False,False,False,False
063ee,961,West Matthewshire,"finance, technology, travel",False,False,True,False,False,False
c4c33,576,Thomasfurt,"health, fashion",False,True,False,False,False,False
c7910,1225,West Suzannechester,technology,False,False,False,True,False,False
eed79,625,South Carly,"food, technology, fitness",False,False,True,False,False,False
dc3ef,1521,Weeksberg,"sports, finance, photography",False,False,False,True,False,False
47fe8,784,Victoriastad,"technology, art, fitness",False,False,True,False,False,False
94f3e,484,South Heathertown,"fitness, travel",False,True,False,False,False,False
9fe19,529,Port Michaelashire,"health, gaming, news",False,True,False,False,False,False
d4f22,1521,East Rachelview,fashion,False,False,False,True,False,False
ffd50,289,New Josephstad,fitness,True,False,False,False,False,False
5df1b,729,Lake Karenton,"health, fitness",False,False,True,False,False,False
c53f2,676,New Jacqueline,"gaming, health",False,False,True,False,False,False
bec44,900,Callahanburgh,"fashion, news, health",False,False,True,False,False,False
5a705,1936,New Deniseport,"gaming, food",False,False,False,True,False,False
873cf,324,Michellechester,"fitness, lifestyle",False,True,False,False,False,False
f96bd,576,South Sandra,"fashion, art",False,True,False,False,False,False
873ea,729,Andersonport,"finance, sports",False,False,True,False,False,False
fbb28,529,Jefferyborough,"lifestyle, art, sports",False,True,False,False,False,False
fc56c,676,Kathytown,"fitness, health",False,False,True,False,False,False
044f3,529,East Andrewport,"sports, news",False,True,False,False,False,False
8c96f,361,Josephburgh,"technology, fashion, finance",False,True,False,False,False,False
8d424,625,Louistown,gaming,False,False,True,False,False,False
77c3d,484,West Amy,"news, food",False,True,False,False,False,False
ca40d,841,Robinmouth,travel,False,False,True,False,False,False
42b44,256,Lake Joshuaville,"fashion, finance, sports",True,False,False,False,False,False
49c4d,529,Floreston,"news, gaming, fashion",False,True,False,False,False,False
4fbc0,676,Morganfort,"technology, lifestyle",False,False,True,False,False,False
1177a,784,Port Luis,"lifestyle, fitness, travel",False,False,True,False,False,False
867b1,361,Chasefurt,news,False,True,False,False,False,False
f3579,784,Karenmouth,"fitness, art",False,False,True,False,False,False
87759,441,Port Samueltown,"food, fashion",False,True,False,False,False,False
9dd1c,324,South Ginashire,"fashion, sports",False,True,False,False,False,False
7cd39,961,Port Calebton,"gaming, news, lifestyle",False,False,True,False,False,False
d1e3b,900,West Monica,"sports, fashion, news",False,False,True,False,False,False
2b7c8,1024,Lisastad,fitness,False,False,True,False,False,False
3c05c,324,Taylorchester,fitness,False,True,False,False,False,False
f0f65,1296,Tylerville,"fitness, gaming",False,False,False,True,False,False
4f164,324,Port Suzannemouth,food,False,True,False,False,False,False
d85e0,841,North Michelle,fashion,False,False,True,False,False,False
c9d0f,256,West Sandra,gaming,True,False,False,False,False,False
093d4,1296,Palmerstad,"food, art",False,False,False,True,False,False
5017c,961,Port Christina,"food, fitness",False,False,True,False,False,False
f88a0,529,Sandymouth,"photography, fitness, travel",False,True,False,False,False,False
9e701,676,Richardland,"fashion, travel",False,False,True,False,False,False
b0b27,484,Diazchester,"sports, news",False,True,False,False,False,False
16f04,441,Mcdanielland,"art, photography, gaming",False,True,False,False,False,False
8cd51,529,New Georgehaven,travel,False,True,False,False,False,False
d20f6,1521,Madisonmouth,"news, finance, art",False,False,False,True,False,False
965d7,400,Amystad,food,False,True,False,False,False,False
a34e6,529,Susanbury,"photography, technology, travel",False,True,False,False,False,False
1e83c,576,West Evelyn,"lifestyle, photography",False,True,False,False,False,False
25d7d,2116,New Amyville,"sports, travel",False,False,False,False,True,False
18977,961,Patriciaport,"travel, art",False,False,True,False,False,False
e4e78,361,Choiport,fitness,False,True,False,False,False,False
c2449,729,Port Alexis,photography,False,False,True,False,False,False
2a94f,289,New Brendaborough,health,True,False,False,False,False,False
5a4e0,1089,North Sydney,"technology, fitness",False,False,True,False,False,False
b90c5,676,Youngville,"photography, art, sports",False,False,True,False,False,False
769ec,529,Karachester,health,False,True,False,False,False,False
a11cb,784,West Anthony,"health, fitness",False,False,True,False,False,False
2cd80,361,Rossfort,travel,False,True,False,False,False,False
e249f,841,West Charlene,finance,False,False,True,False,False,False
f8565,900,North Stephaniehaven,"sports, food",False,False,True,False,False,False
804f3,256,North Karenfort,"fashion, food, finance",True,False,False,False,False,False
8ab98,484,Jennifertown,art,False,True,False,False,False,False
22cda,361,Wadeberg,fashion,False,True,False,False,False,False
aaed1,1156,Reynoldsville,"health, art, news",False,False,True,False,False,False
9bc0c,1156,Davidshire,fashion,False,False,True,False,False,False
4f12b,529,South Tonya,"travel, photography, technology",False,True,False,False,False,False
67829,441,Lake Anaville,food,False,True,False,False,False,False
91914,784,Hayeshaven,"travel, technology, photography",False,False,True,False,False,False
cf625,400,West Michael,gaming,False,True,False,False,False,False
2e16d,484,Beverlybury,sports,False,True,False,False,False,False
b04a5,256,Pamelaberg,"art, food",True,False,False,False,False,False
584fb,2025,West Markside,travel,False,False,False,False,True,False
8cfd5,400,Bennettton,fashion,False,True,False,False,False,False
11053,1369,Steventown,"gaming, health, news",False,False,False,True,False,False
81a93,1369,Georgeville,"travel, technology, news",False,False,False,True,False,False
6540f,2704,East Crystal,"fashion, food",False,False,False,False,True,False
d8969,324,Lake Billyville,food,False,True,False,False,False,False
51e72,784,Mcculloughfort,"fitness, fashion, sports",False,False,True,False,False,False
09ffb,1089,Alexiston,finance,False,False,True,False,False,False
be6b2,1369,West Danielport,"travel, fashion, lifestyle",False,False,False,True,False,False
2e2ae,361,South Leslieport,lifestyle,False,True,False,False,False,False
bc98a,841,Kevinstad,finance,False,False,True,False,False,False
1a7ac,1681,East Cassandrahaven,travel,False,False,False,True,False,False
82f60,361,Lake Reginaldfort,"sports, gaming",False,True,False,False,False,False
346ba,1089,West William,"lifestyle, fitness, news",False,False,True,False,False,False
66fa8,625,North Natalie,"technology, travel",False,False,True,False,False,False
082f6,529,Port Zachary,"travel, technology",False,True,False,False,False,False
1748c,961,New Hunterport,"photography, art",False,False,True,False,False,False
e814f,324,New Heather,fitness,False,True,False,False,False,False
b9763,400,Williammouth,"art, photography",False,True,False,False,False,False
725e9,361,Lake Scott,travel,False,True,False,False,False,False
522f6,2116,Vanessafort,"fashion, food, finance",False,False,False,False,True,False
b4fed,900,Amandaburgh,sports,False,False,True,False,False,False
4b13c,484,Davenportport,technology,False,True,False,False,False,False
aa510,1156,Campbellland,"fashion, art",False,False,True,False,False,False
43dd5,1296,South Ashleyview,fitness,False,False,False,True,False,False
b2915,729,East Austin,health,False,False,True,False,False,False
a1feb,729,North David,"gaming, health",False,False,True,False,False,False
952ae,289,South Monicamouth,news,True,False,False,False,False,False
143ff,1600,Jasminmouth,"fitness, travel",False,False,False,True,False,False
57f23,400,Lopezmouth,travel,False,True,False,False,False,False
f519d,1225,Jillfurt,"food, art",False,False,False,True,False,False
0875b,256,Lake Maryton,"news, food, gaming",True,False,False,False,False,False
d2b75,961,New Kathyberg,"photography, technology, sports",False,False,True,False,False,False
c416d,625,New Erica,news,False,False,True,False,False,False
0c080,900,Danielsburgh,"news, lifestyle, food",False,False,True,False,False,False
0772a,1225,Valentineberg,"technology, sports",False,False,False,True,False,False
23e81,324,Lake Michelle,art,False,True,False,False,False,False
de350,256,New Marcia,travel,True,False,False,False,False,False
d5bbe,361,New Amandaview,health,False,True,False,False,False,False
aa545,576,North John,fitness,False,True,False,False,False,False
aa4d3,1156,Chungfort,news,False,False,True,False,False,False
d3283,361,Brittanychester,"technology, travel",False,True,False,False,False,False
7b66f,256,Christineborough,"art, lifestyle, food",True,False,False,False,False,False
f5a0f,484,Callahanburgh,health,False,True,False,False,False,False
25fe9,1089,Port Saraview,"sports, art",False,False,True,False,False,False
553b1,529,New Victoriabury,"lifestyle, health, finance",False,True,False,False,False,False
c45a3,1764,East Jeff,"finance, technology, fashion",False,False,False,True,False,False
f66bc,1225,Port Kirsten,"art, lifestyle, fitness",False,False,False,True,False,False
b6bb6,676,West Julie,gaming,False,False,True,False,False,False
c6dd4,400,Jeffreyland,"sports, finance",False,True,False,False,False,False
aa3af,529,New Troy,"health, gaming, finance",False,True,False,False,False,False
4ee79,784,Port Brianna,art,False,False,True,False,False,False
aaeab,1024,Kristenport,sports,False,False,True,False,False,False
d17b0,1369,Murphyfurt,"photography, art, fitness",False,False,False,True,False,False
acdfb,1521,Meyerside,art,False,False,False,True,False,False
90e90,289,North Dustinport,"sports, lifestyle",True,False,False,False,False,False
bae96,900,Amandahaven,"fitness, photography, fashion",False,False,True,False,False,False
5eeae,625,North Gina,sports,False,False,True,False,False,False
a5f46,2500,New Sonya,"lifestyle, photography, health",False,False,False,False,True,False
8ada5,484,Kennethfort,travel,False,True,False,False,False,False
551d6,784,West Kevin,"finance, fitness, food",False,False,True,False,False,False
04d60,576,Jasonshire,"news, photography",False,True,False,False,False,False
32d3b,1089,Abbottfurt,art,False,False,True,False,False,False
cc07c,441,West Fredericktown,fashion,False,True,False,False,False,False
d8168,484,Monicamouth,"finance, technology, travel",False,True,False,False,False,False
3c1d6,400,Ruizhaven,"photography, lifestyle, finance",False,True,False,False,False,False
